<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302298.471000	4123653.176000	27.229000
302298.465000	4123652.488000	27.227000
302298.448000	4123649.489000	27.203000
302298.430000	4123646.489000	27.179000
302298.418000	4123644.432000	27.163000
302298.411000	4123641.432000	27.134000
302298.405000	4123638.432000	27.105000
302298.404000	4123638.136000	27.102000
302298.417000	4123635.136000	27.088000
302298.426000	4123632.932000	27.078000
302298.439000	4123629.932000	27.064000
302298.451000	4123626.933000	27.050000
302298.459000	4123625.207000	27.042000
302298.486000	4123622.207000	27.028000
302298.512000	4123619.207000	27.014000
302298.512000	4123619.207000	27.014000
302298.539000	4123616.207000	27.000000
302298.560000	4123613.910000	26.989000
