<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302388.748000	4124476.432000	28.449000
302389.245000	4124475.294000	28.451000
302390.170000	4124473.151000	28.447000
302390.763000	4124471.877000	28.447000
302391.436000	4124470.431000	28.447000
302391.931000	4124469.369000	28.447000
302393.337000	4124466.719000	28.462000
302393.338000	4124466.716000	28.462000
302394.734000	4124464.061000	28.454000
302395.929000	4124461.946000	28.447000
302397.475000	4124459.375000	28.450000
302397.475000	4124459.375000	28.450000
302398.298000	4124458.121000	28.450000
302399.121000	4124456.867000	28.450000
302399.355000	4124456.510000	28.450000
302401.050000	4124454.035000	28.450000
302401.184000	4124453.838000	28.450000
302402.060000	4124452.620000	28.451000
302402.935000	4124451.403000	28.451000
302403.599000	4124450.479000	28.451000
302404.517000	4124449.293000	28.452000
302405.435000	4124448.107000	28.454000
302405.995000	4124447.385000	28.455000
302406.941000	4124446.221000	28.454000
302407.887000	4124445.057000	28.453000
302407.965000	4124444.961000	28.453000
302409.903000	4124442.671000	28.450000
302410.358000	4124442.134000	28.449000
302412.397000	4124439.933000	28.448000
302413.428000	4124438.819000	28.448000
302414.438000	4124437.710000	28.446000
302415.448000	4124436.601000	28.444000
302416.978000	4124434.921000	28.442000
302417.978000	4124433.804000	28.442000
302418.978000	4124432.686000	28.442000
302420.440000	4124431.053000	28.441000
302421.403000	4124429.903000	28.441000
302422.365000	4124428.752000	28.440000
302422.662000	4124428.398000	28.439000
302424.516000	4124426.040000	28.440000
302425.178000	4124425.198000	28.440000
302426.977000	4124422.796000	28.448000
302427.301000	4124422.364000	28.449000
302429.022000	4124419.906000	28.454000
302429.022000	4124419.906000	28.454000
302430.411000	4124417.844000	28.457000
302431.863000	4124415.616000	28.458000
302433.166000	4124413.546000	28.455000
302434.649000	4124410.938000	28.451000
302434.814000	4124410.647000	28.451000
302436.223000	4124407.999000	28.446000
302436.839000	4124406.843000	28.444000
302438.002000	4124404.449000	28.446000
302439.131000	4124402.056000	28.446000
302440.047000	4124399.999000	28.445000
302440.482000	4124398.981000	28.444000
302441.097000	4124397.506000	28.443000
302441.677000	4124396.099000	28.441000
302442.302000	4124394.520000	28.442000
302442.811000	4124393.168000	28.442000
302443.427000	4124391.399000	28.445000
302443.908000	4124390.037000	28.446000
302444.426000	4124388.382000	28.447000
302444.945000	4124386.785000	28.447000
302445.490000	4124384.965000	28.448000
302445.956000	4124383.329000	28.445000
302446.447000	4124381.404000	28.444000
302447.082000	4124378.977000	28.444000
302447.418000	4124377.522000	28.441000
302448.075000	4124374.623000	28.439000
302448.613000	4124371.672000	28.434000
302448.659000	4124371.420000	28.434000
302449.133000	4124368.457000	28.433000
302449.158000	4124368.297000	28.433000
302449.440000	4124366.270000	28.432000
302449.725000	4124363.702000	28.426000
302449.971000	4124361.160000	28.482000
302450.069000	4124359.762000	28.474000
302450.187000	4124358.156000	28.485000
302450.203000	4124357.776000	28.484000
302450.250000	4124356.679000	28.482000
302450.302000	4124355.530000	28.485000
