<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302577.956000	4123825.177000	28.507000
302577.314000	4123824.023000	28.507000
302576.379636	4123822.343483	28.507000
