<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
301987.947000	4122540.759000	28.982000
301987.565000	4122539.569000	28.973000
301987.099000	4122536.838000	28.973000
301986.633000	4122534.106000	28.974000
301986.221000	4122531.747000	28.971000
301985.808000	4122529.388000	28.968000
301985.438000	4122527.263000	28.970000
301985.068000	4122525.138000	28.973000
301984.698000	4122523.012000	28.975000
301984.236000	4122520.373000	28.970000
301983.773000	4122517.733000	28.965000
301983.448000	4122515.980000	28.969000
301983.122000	4122514.226000	28.974000
301982.608000	4122512.887000	28.963000
301981.797000	4122511.538000	28.963000
301980.820000	4122510.444000	28.965000
301980.144000	4122509.953000	28.968000
