<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302313.269000	4123413.832000	27.709000
302313.049000	4123412.875000	27.697000
302312.687000	4123411.761000	27.704000
302312.080000	4123410.479000	27.700000
302311.559000	4123409.678000	27.691000
302311.407000	4123409.472000	27.665000
302310.787000	4123408.657000	27.654000
302310.033000	4123407.848000	27.667000
302309.307000	4123407.174000	27.689000
302308.557000	4123406.565000	27.707000
302308.446000	4123406.486000	27.707000
