<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302630.655000	4123273.342000	28.486000
302629.792000	4123274.177000	28.495000
302627.570000	4123276.193000	28.499000
302625.349000	4123278.209000	28.503000
302624.486000	4123278.992000	28.504000
302622.442000	4123280.712000	28.485000
302620.542000	4123282.190000	28.485000
302618.461000	4123283.846000	28.486000
302616.737000	4123285.216000	28.512000
302614.286000	4123286.944000	28.518000
302612.455000	4123288.232000	28.542000
302610.730000	4123289.410000	28.540000
302609.155000	4123290.481000	28.524000
302608.461000	4123290.948000	28.524000
302607.178000	4123291.725000	28.524000
302605.895000	4123292.503000	28.524000
302604.999000	4123293.046000	28.524000
