<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302469.702000	4124003.600000	28.533000
302469.716000	4124001.696000	28.534000
302469.738000	4123998.672000	28.535000
