<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302513.381000	4124487.188000	28.430000
302513.333000	4124488.087000	28.429000
302513.285000	4124489.388000	28.427000
302513.205000	4124490.865000	28.420000
