<Property>
LANETYPE = 121
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302533.102000	4124147.032000	28.508000
302533.095000	4124148.120000	28.510000
302533.080000	4124150.310000	28.510000
302533.072000	4124151.544000	28.511000
302533.063000	4124152.955000	28.511000
302533.055000	4124154.190000	28.512000
302533.045000	4124155.598000	28.513000
302533.034000	4124157.306000	28.514000
302533.024000	4124158.893000	28.515000
302533.012000	4124160.604000	28.516000
302533.002000	4124162.188000	28.517000
302532.994000	4124163.435000	28.518000
302532.983000	4124165.150000	28.519000
302532.974000	4124166.396000	28.520000
302532.963000	4124168.114000	28.521000
302532.958000	4124168.844000	28.520000
302532.954000	4124169.455000	28.519000
302532.942000	4124170.969000	28.516000
302532.932000	4124172.310000	28.514000
302532.920000	4124173.825000	28.512000
302532.911000	4124175.037000	28.510000
302532.901000	4124176.246000	28.508000
302532.886000	4124178.214000	28.505000
302532.875000	4124179.687000	28.503000
302532.860000	4124181.655000	28.499000
302532.849000	4124183.128000	28.497000
302532.836000	4124184.745000	28.495000
302532.825000	4124186.219000	28.492000
302532.812000	4124187.840000	28.490000
302532.801000	4124189.312000	28.488000
302532.789000	4124190.935000	28.485000
302532.780000	4124192.043000	28.483000
302532.777000	4124192.481000	28.483000
302532.764000	4124194.108000	28.480000
302532.754000	4124195.443000	28.478000
302532.753000	4124195.651000	28.478000
302532.746000	4124197.329000	28.479000
302532.737000	4124199.656000	28.484000
302532.717000	4124201.270000	28.485000
302532.687000	4124202.068000	28.485000
302532.649000	4124202.972000	28.485000
302532.610000	4124203.892000	28.487000
302532.564000	4124204.792000	28.489000
302532.487000	4124205.755000	28.490000
302532.428000	4124206.621000	28.492000
302532.377000	4124207.533000	28.496000
302532.356000	4124208.348000	28.497000
302532.319000	4124209.010000	28.501000
302532.293000	4124209.749000	28.505000
302532.246000	4124210.477000	28.508000
302532.207000	4124211.365000	28.511000
302532.150000	4124212.736000	28.514000
