<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302073.688000	4122763.022000	29.150000
302073.347000	4122761.026000	29.147000
302073.076000	4122759.724000	29.143000
302072.723000	4122758.505000	29.133000
302072.033000	4122756.838000	29.128000
302070.829000	4122754.474000	29.118000
302069.616000	4122752.619000	29.122000
302068.080000	4122750.777000	29.132000
302066.471000	4122749.141000	29.141000
302064.469000	4122747.520000	29.138000
302062.782000	4122746.398000	29.113000
