<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302467.231000	4124487.889000	28.392000
302468.729000	4124487.788000	28.401000
302470.375000	4124487.539000	28.408000
302472.082000	4124487.271000	28.412000
