<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
302203.176000	4122590.243000	29.206000
302200.240000	4122589.985000	29.131000
302200.107000	4122589.973000	29.129000
302199.925000	4122589.957000	29.127000
302199.550000	4122589.925000	29.126000
302197.597000	4122589.753000	29.068000
302195.645000	4122589.581000	29.011000
302194.318000	4122589.464000	29.059000
302194.096000	4122589.445000	29.055000
302193.242000	4122589.493000	29.041000
302192.768000	4122589.520000	29.037000
302191.835000	4122589.572000	29.037000
302191.111000	4122589.613000	29.037000
302188.944000	4122589.995000	29.045000
302188.197000	4122590.126000	29.076000
302187.730000	4122590.209000	29.070000
302185.722000	4122590.562000	29.076000
302183.714000	4122590.916000	29.081000
302182.282000	4122591.168000	29.083000
302182.155000	4122591.192000	29.083000
302179.656000	4122591.657000	29.087000
302177.157000	4122592.122000	29.091000
302175.972000	4122592.342000	29.091000
302173.244000	4122592.850000	29.125000
