<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302161.294000	4122579.275000	29.218000
302161.170000	4122578.645000	29.217000
302160.907000	4122577.169000	29.216000
302160.643000	4122575.692000	29.216000
302160.117000	4122572.739000	29.216000
302159.853000	4122571.262000	29.216000
302159.590000	4122569.785000	29.216000
302159.375000	4122568.499000	29.216000
302159.127000	4122567.019000	29.216000
302158.879000	4122565.540000	29.216000
302158.383000	4122562.581000	29.216000
302158.135000	4122561.102000	29.216000
302157.887000	4122559.623000	29.216000
302157.639000	4122558.143000	29.216000
302157.391000	4122556.664000	29.216000
302157.143000	4122555.184000	29.216000
302156.896000	4122553.705000	29.216000
302156.400000	4122550.746000	29.216000
302155.904000	4122547.788000	29.216000
302155.618000	4122545.450000	29.336000
302155.306000	4122543.614000	29.344000
302154.993000	4122541.777000	29.353000
302154.500000	4122538.901000	29.337000
302153.998000	4122535.956000	29.366000
302153.749000	4122534.476000	29.362000
302153.501000	4122532.996000	29.357000
302153.245000	4122531.495000	29.357000
302152.989000	4122529.994000	29.356000
302152.489000	4122527.095000	29.354000
302152.022000	4122524.307000	29.353000
302151.768000	4122522.821000	29.353000
302151.515000	4122521.335000	29.352000
302151.255000	4122519.780000	29.344000
302150.995000	4122518.224000	29.337000
302150.496000	4122515.286000	29.324000
302150.242000	4122513.792000	29.319000
302149.989000	4122512.298000	29.314000
302149.699000	4122510.610000	29.312000
302149.410000	4122508.922000	29.311000
