<Property>
ROADTYPE = 1
CODE = 5


----------
<Data>
x	y	z
301962.652000	4124545.300000	29.023000
301962.653000	4124545.134000	29.023000
301962.653000	4124545.134000	29.023000
301962.652000	4124545.129000	29.023000
301962.652000	4124545.114000	29.023000
301962.651000	4124545.055000	29.023000
301962.648000	4124544.818000	29.023000
301962.634000	4124543.867000	29.021000
301962.634000	4124543.867000	29.021000
301962.642000	4124542.367000	29.021000
301962.642000	4124542.367000	29.021000
301962.652000	4124540.867000	29.022000
301962.652000	4124540.867000	29.022000
301962.659000	4124539.367000	29.022000
301962.659000	4124539.367000	29.022000
301962.669000	4124537.867000	29.023000
301962.669000	4124537.867000	29.023000
301962.676000	4124536.367000	29.023000
301962.676000	4124536.367000	29.023000
301962.678000	4124535.938000	29.023000
301962.678000	4124535.938000	29.023000
301962.688000	4124534.438000	29.024000
301962.688000	4124534.438000	29.024000
301962.695000	4124532.938000	29.024000
301962.695000	4124532.938000	29.024000
301962.705000	4124531.438000	29.025000
301962.705000	4124531.438000	29.025000
301962.711000	4124529.938000	29.026000
301962.711000	4124529.938000	29.026000
301962.714000	4124529.586000	29.026000
301962.714000	4124529.586000	29.026000
301962.723000	4124528.086000	29.026000
301962.723000	4124528.086000	29.026000
301962.730000	4124526.586000	29.027000
301962.730000	4124526.586000	29.027000
301962.739000	4124525.086000	29.027000
301962.739000	4124525.086000	29.027000
301962.743000	4124524.261000	29.028000
301962.743000	4124524.261000	29.028000
301962.753000	4124522.761000	29.028000
301962.753000	4124522.761000	29.028000
301962.763000	4124521.261000	29.029000
301962.763000	4124521.261000	29.029000
301962.773000	4124519.761000	29.029000
301962.773000	4124519.761000	29.029000
301962.782000	4124518.261000	29.030000
301962.782000	4124518.261000	29.030000
301962.793000	4124516.761000	29.030000
301962.793000	4124516.761000	29.030000
301962.802000	4124515.261000	29.031000
301962.802000	4124515.261000	29.031000
301962.812000	4124513.920000	29.031000
301962.812000	4124513.920000	29.031000
301962.821000	4124512.420000	29.032000
301962.821000	4124512.420000	29.032000
301962.822000	4124512.300000	29.032000
301962.822000	4124512.300000	29.032000
301962.817000	4124510.800000	29.028000
301962.817000	4124510.800000	29.028000
301962.825000	4124509.300000	29.029000
301962.825000	4124509.300000	29.029000
301962.820000	4124507.800000	29.025000
301962.820000	4124507.800000	29.025000
301962.828000	4124506.300000	29.026000
301962.828000	4124506.300000	29.026000
301962.827000	4124506.040000	29.025000
301962.827000	4124506.040000	29.025000
301962.837000	4124504.540000	29.029000
301962.837000	4124504.540000	29.029000
301962.845000	4124503.040000	29.030000
301962.845000	4124503.040000	29.030000
301962.851000	4124502.103000	29.031000
301962.855000	4124501.540000	29.032000
301962.860000	4124500.604000	29.035000
301962.862000	4124500.291000	29.035000
301962.863000	4124500.040000	29.035000
301962.863000	4124500.040000	29.035000
301962.873000	4124498.540000	29.039000
301962.873000	4124498.540000	29.039000
301962.880000	4124497.292000	29.040000
301962.880000	4124497.292000	29.040000
301962.880000	4124497.267000	29.040000
301962.880000	4124497.267000	29.040000
301962.885000	4124496.142000	29.040000
301962.887000	4124495.767000	29.041000
301962.888000	4124494.642000	29.043000
301962.889000	4124494.267000	29.043000
301962.889000	4124494.267000	29.043000
301962.889000	4124494.015000	29.044000
301962.889000	4124494.015000	29.044000
301962.894000	4124492.973000	29.044000
