<Property>
LANETYPE = 111
LANECODE = 01
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302492.133000	4124463.150000	28.412000
302492.379000	4124461.153000	28.414000
302492.380000	4124461.153000	28.414000
