<Property>
LANETYPE = 212
LANECODE = 03
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302240.504000	4123149.917000	28.496000
302241.144000	4123148.548000	28.495000
302241.784000	4123147.178000	28.495000
302243.050000	4123144.900000	28.476000
302244.315000	4123142.621000	28.458000
302245.618000	4123140.492000	28.450000
302246.920000	4123138.363000	28.443000
302248.241000	4123136.608000	28.447000
302249.562000	4123134.853000	28.452000
302250.883000	4123133.097000	28.456000
302252.533000	4123131.221000	28.464000
302253.820000	4123129.910000	28.467000
302255.106000	4123128.598000	28.471000
302256.219000	4123127.590000	28.471000
302257.331000	4123126.582000	28.471000
302258.867000	4123125.276000	28.480000
302260.402000	4123123.970000	28.490000
302261.631000	4123123.004000	28.494000
302262.860000	4123122.038000	28.498000
302264.376000	4123121.011000	28.498000
302265.892000	4123119.984000	28.499000
302267.289000	4123119.143000	28.503000
302268.686000	4123118.301000	28.507000
302270.828000	4123117.088000	28.515000
302272.498000	4123116.237000	28.513000
302274.168000	4123115.385000	28.511000
302275.901000	4123114.685000	28.511000
302277.633000	4123113.984000	28.512000
302279.699000	4123113.248000	28.509000
302281.765000	4123112.512000	28.507000
302283.831000	4123111.775000	28.504000
302286.615000	4123110.799000	28.499000
302289.398000	4123109.823000	28.495000
302291.182000	4123109.150000	28.495000
302292.966000	4123108.477000	28.496000
302294.865000	4123107.676000	28.498000
302296.763000	4123106.874000	28.501000
302298.771000	4123105.966000	28.501000
302300.778000	4123105.058000	28.500000
302302.785000	4123104.150000	28.500000
302305.221000	4123102.681000	28.492000
302307.657000	4123101.212000	28.484000
302310.142000	4123099.677000	28.484000
302312.626000	4123098.142000	28.483000
302315.110000	4123096.607000	28.483000
302316.812000	4123095.265000	28.480000
302318.514000	4123093.922000	28.477000
302320.321000	4123092.369000	28.484000
302322.128000	4123090.815000	28.491000
302323.978000	4123088.998000	28.482000
302325.827000	4123087.181000	28.473000
302327.677000	4123085.364000	28.464000
302329.526000	4123083.547000	28.455000
302331.375000	4123081.730000	28.446000
302332.709000	4123080.020000	28.450000
302334.043000	4123078.310000	28.454000
302335.376000	4123076.599000	28.458000
302336.752000	4123074.676000	28.465000
302338.128000	4123072.753000	28.473000
302338.986000	4123071.409000	28.482000
302339.844000	4123070.064000	28.492000
302341.004000	4123068.115000	28.498000
302342.164000	4123066.165000	28.503000
302343.324000	4123064.216000	28.509000
302344.484000	4123062.266000	28.515000
302345.443000	4123060.415000	28.516000
302346.402000	4123058.564000	28.518000
302347.360000	4123056.713000	28.519000
302348.627000	4123054.416000	28.515000
302349.894000	4123052.120000	28.510000
302351.161000	4123049.823000	28.506000
302352.428000	4123047.526000	28.501000
302353.695000	4123045.229000	28.497000
302355.010000	4123043.510000	28.495000
302356.324000	4123041.790000	28.494000
302357.368000	4123040.575000	28.491000
302358.411000	4123039.359000	28.488000
302360.037000	4123037.736000	28.482000
302362.041000	4123035.845000	28.478000
302364.044000	4123033.954000	28.474000
302366.085000	4123032.600000	28.472000
302368.126000	4123031.246000	28.471000
302369.887000	4123030.215000	28.493000
302371.648000	4123029.184000	28.515000
302374.078000	4123028.050000	28.508000
302376.508000	4123026.915000	28.500000
302378.364000	4123026.159000	28.509000
302380.219000	4123025.402000	28.518000
302382.513000	4123024.451000	28.520000
302384.505000	4123023.884000	28.524000
302386.497000	4123023.316000	28.528000
302388.439000	4123023.019000	28.524000
