<Property>
LANETYPE = 211
LANECODE = 07
BARRIER = 99
CODE = 1
----------
<Data>
x	y	z
302473.248000	4123937.578000	28.590000
302473.353000	4123939.583000	28.604000
302473.409000	4123940.648000	28.611000
302473.455000	4123943.647000	28.591000
302473.472000	4123944.735000	28.583000
302473.467000	4123945.188000	28.580000
302473.442000	4123947.735000	28.563000
302473.421000	4123949.877000	28.549000
302473.396000	4123952.877000	28.548000
302473.384000	4123954.377000	28.548000
302473.371000	4123955.877000	28.548000
302473.346000	4123958.877000	28.548000
302473.334000	4123960.377000	28.548000
302473.322000	4123961.877000	28.548000
302473.297000	4123964.877000	28.548000
302473.293000	4123965.318000	28.548000
302473.290000	4123968.318000	28.545000
302473.287000	4123971.318000	28.541000
302473.285000	4123973.417000	28.539000
302473.285000	4123973.417000	28.539000
302473.284000	4123974.382000	28.538000
302473.283000	4123975.882000	28.536000
302473.281000	4123977.382000	28.535000
302473.278000	4123980.382000	28.531000
302473.277000	4123980.621000	28.531000
302473.271000	4123982.121000	28.531000
302473.265000	4123983.621000	28.530000
302473.253000	4123986.621000	28.530000
302473.240000	4123989.621000	28.529000
302473.235000	4123991.393000	28.530000
302473.227000	4123994.393000	28.532000
302473.218000	4123997.393000	28.533000
302473.214000	4123998.868000	28.534000
