-87.0752680133	-529.311142115
-86.9953443852	-529.168319847
-86.9446413358	-529.078231961
-86.8868143394	-528.975448754
-86.8221990888	-528.860580592
-86.7505438157	-528.732772973
-86.6714460666	-528.591537624
-86.5863172841	-528.439315946
-86.4941274965	-528.274765164
-86.3942034087	-528.095932157
-86.2880194014	-527.905868678
-86.1733648608	-527.700302268
-86.0519544922	-527.482528833
-85.923481208	-527.252548367
-85.7891084973	-527.011093291
-85.6478864976	-526.757431178
-85.4999487234	-526.492416529
-85.3446485827	-526.214096218
-85.1814825365	-525.921737819
-85.0102102595	-525.615097193
-84.8338320086	-525.299667507
-84.6514093713	-524.97251907
-84.4633543312	-524.635360865
-84.268846734	-524.286117701
-84.0673925707	-523.923080592
-83.8625871968	-523.552353049
-83.65447448	-523.174667506
-83.4393293692	-522.785507349
-83.2185575803	-522.387558131
-82.9894144367	-521.9769136
-82.7557470633	-521.55857864
-82.5186464629	-521.134018091
-82.274727088	-520.696762234
-82.0291292501	-520.255722196
-81.7757475218	-519.800033717
-81.5209638895	-519.341781761
-81.2580663988	-518.869613796
-80.9949991525	-518.397445825
-80.7273599929	-517.916000515
-80.4582407296	-517.433700708
-80.1849024124	-516.944931178
-79.8629076318	-516.368759303
-79.5478498768	-515.804184106
-79.2640039743	-515.295272973
-78.9754793479	-514.777572781
-78.6858522723	-514.258773952
-78.3927213977	-513.73423782
-78.0997049628	-513.209335474
-77.8008119907	-512.673813013
-77.5043165515	-512.142318871
-77.2030412974	-511.601913597
-76.9022714929	-511.06248489
-76.60224746	-510.523788598
-76.3023283302	-509.98448196
-76.0022566143	-509.444198756
-75.6991407719	-508.899154811
-75.3964636164	-508.35557571
-75.0931455922	-507.810897974
-74.7918474521	-507.270126489
-74.4897415473	-506.728012232
-74.1825554202	-506.176864772
-73.8784668278	-505.631210472
-73.5757772762	-505.088485865
-73.2695791562	-504.539779808
-72.9634573298	-503.990097193
-72.6592571561	-503.442489773
-72.3551733326	-502.894760278
-72.0531055751	-502.351303247
-71.750261529	-501.807113793
-71.4446947408	-501.258407741
-71.1384670562	-500.709457545
-70.8339569392	-500.163192899
-70.5322706543	-499.621566923
-70.2295448596	-499.077865746
-69.9241344746	-498.529037623
-69.6208898838	-497.983993678
-69.3123552612	-497.42942825
-69.0098259293	-496.885605006
-68.7056257559	-496.33982864
-68.3987419447	-495.789535669
-68.0949604333	-495.244003446
-67.7882406556	-494.692123557
-67.4846060104	-494.146957542
-67.1790807073	-493.599350123
-66.8741342842	-493.052353052
-66.5713712992	-492.50852981
-66.2657930662	-491.959579615
-65.9597623174	-491.410141139
-65.655894978	-490.864608912
-65.3492476768	-490.313705592
-65.0467140494	-489.770126489
-64.7415182437	-489.221908717
-64.3947584462	-488.599228052
-64.089390978	-488.05027786
-63.7828943557	-487.499252466
-63.4815742802	-486.95774856
-63.179184182	-486.414901879
-62.8780071567	-485.873886257
-62.5765364012	-485.332260281
-62.2734930331	-484.787826687
-61.9702703792	-484.24351516
-61.6638805702	-483.693344265
-61.357078774	-483.142196803
-61.0555202788	-482.600204618
-60.7527611088	-482.055771022
-60.4509260479	-481.513046415
-60.150113326	-480.972641138
-59.847626908	-480.429062038
-59.5434238747	-479.882553246
-59.2408716514	-479.339340359
-58.936509354	-478.792953641
-58.6350843718	-478.252182154
-58.3323576278	-477.708969266
-58.0300323796	-477.166732937
-57.7263328845	-476.622177271
-57.4225761725	-476.077621609
-57.1157018965	-475.526962428
-56.812938913	-474.982650904
-56.5114157032	-474.440048366
-56.2069532714	-473.892563014
-55.9021475154	-473.346420436
-55.595993262	-472.799057154
-55.2900431001	-472.251815942
-54.9862940151	-471.706405786
-54.6774790114	-471.151596215
-54.3672277762	-470.594833523
-54.0635073024	-470.049789578
-53.7601911852	-469.505600123
-53.4538385698	-468.956283716
-53.152218087	-468.415268091
-52.8384401629	-467.852523949
-52.5332643802	-467.305404809
-52.229789954	-466.760360867
-51.9256937332	-466.212143093
-51.6243059456	-465.668930203
-51.3229009944	-465.127914575
-51.0192491849	-464.584335472
-50.7074816052	-464.024398951
-50.4048769299	-463.479599145
-50.1008570017	-462.931137231
-49.799347145	-462.386337425
-49.4923479391	-461.832748559
-49.1414949722	-461.201400905
-48.8394319837	-460.658676299
-48.5307810152	-460.104110865
-48.2283823318	-459.560287623
-47.9232256231	-459.011703637
-47.6219694435	-458.470077661
-47.3169271785	-457.921859889
-47.0132124247	-457.375473169
-46.7104036626	-456.831039578
-46.4067976297	-456.285385281
-46.1018774339	-455.737899926
-45.7981149991	-455.19200149
-45.4958021475	-454.648544455
-45.1912958459	-454.101303248
-44.8875429457	-453.555648949
-44.5798208542	-453.003402859
-44.2737810437	-452.454696802
-43.9701769193	-451.91050735
-43.6642629919	-451.361923366
-43.3600122757	-450.816024926
-43.0552217798	-450.26963821
-42.7511179276	-449.724350124
-42.4453375174	-449.173690946
-42.1456644357	-448.631698756
-41.8422376933	-448.083969263
-41.5375387513	-447.535263209
-41.2324716884	-446.986190944
-40.9292795484	-446.439560085
-40.6285974812	-445.898178249
-40.32280372	-445.347763209
-40.0224649733	-444.806991726
-39.7187616664	-444.260238795
-39.4135362939	-443.71141067
-39.1093561479	-443.164535671
-38.8070909799	-442.621200709
-38.5060465159	-442.080185082
-38.2038004235	-441.537094264
-37.8996126485	-440.99119583
-37.5942041706	-440.443344262
-37.2914240201	-439.900131375
-36.990215524	-439.359237817
-36.691478951	-438.815536647
-36.4434969251	-438.25669876
-36.190944892	-437.702987819
-35.936321479	-437.146347197
-35.682579261	-436.588730006
-35.4291193323	-436.030868677
-35.1747705765	-435.469955593
-34.9179079368	-434.90245071
-34.661205514	-434.335556176
-34.394054635	-433.746200706
-34.1771242456	-433.169296412
-33.9753534643	-432.593734888
-33.7672312098	-432.019882348
-33.5776712721	-431.445907741
-33.4312479326	-430.860336451
-33.2725603417	-430.279647973
-33.1159937208	-429.690536648
-33.020458443	-429.100082546
-33.0057642279	-428.512069848
-33.0519945461	-427.935531764
-33.0798151343	-427.362533714
-33.1113970114	-426.782455593
-33.1455957716	-426.196762233
-33.2299310989	-425.615707546
-33.3687631909	-425.057602075
-33.4913828216	-424.488144069
-33.6152078926	-423.919906765
-33.7426073392	-423.341049343
-33.9094202348	-422.769638211
-34.1478502576	-422.239730983
-34.4534723582	-421.756698756
-34.7588312455	-421.287826684
-35.0596659017	-420.810775904
-35.3981821372	-420.35935989
-35.7952387166	-419.965316923
-36.2288210239	-419.62510696
-36.6506464304	-419.266586453
-37.0754396751	-418.90684524
-37.5040056538	-418.546127466
-37.9420282668	-418.177353056
-38.3820612279	-417.806869655
-38.8355448081	-417.43919387
-39.3216860115	-417.135727076
-39.8246118856	-416.871078636
-40.3187563241	-416.588974146
-40.8211328806	-416.304916529
-41.3287088705	-416.019027856
-41.8451502159	-415.728866726
-42.3698732669	-415.435043481
-42.8964750589	-415.14036575
-43.4256708465	-414.843612819
-43.9570658039	-414.545150904
-44.4908525764	-414.24559036
-45.0268766722	-413.944931182
-45.5613024078	-413.645126489
-46.1050703346	-413.34007278
-46.6440412822	-413.037582545
-47.186067802	-412.733383325
-47.8531572653	-412.358627468
-48.394319756	-412.054428248
-48.9402124698	-411.747787625
-49.479433282	-411.444320826
-50.0237009358	-411.138168482
-50.5675623234	-410.832504423
-51.1078684148	-410.528915553
-51.6537535014	-410.22227493
-52.1978552178	-409.916610867
-52.7472593612	-409.608017116
-53.2888834305	-409.303573757
-53.829078895	-408.999984889
-54.3717539152	-408.694931178
-54.916635735	-408.389145046
-55.5468332594	-408.03562942
-56.089576941	-407.73081985
-56.6313707661	-407.426132347
-57.1723902047	-407.121811062
-57.7148821169	-406.816879419
-58.2575418795	-406.510238799
-58.7647058783	-406.163925318
-59.2173540415	-405.775009302
-59.6760713875	-405.400253439
-60.1423799825	-405.018417507
-60.6137239756	-404.630478055
-61.0818064037	-404.244980007
-61.5183718036	-403.830917506
-61.8877641988	-403.377548366
-62.2610285109	-402.933700709
-62.6396753624	-402.485946803
-63.0211069403	-402.033676293
-63.4014704071	-401.571884304
-63.7221948936	-401.077743676
-64.0126917181	-400.575424342
-64.3185274436	-400.073105006
-64.6239015874	-399.565170439
-64.9342577293	-399.049301296
-65.2444460217	-398.547104031
-65.5581171347	-398.041122582
-65.8710710825	-397.506698756
-66.1025240238	-396.962997583
-66.3133013078	-396.429916527
-66.5361559204	-395.892563017
-66.7555544202	-395.337875513
-66.9109690015	-394.773910671
-66.9859812076	-394.210678247
-66.9816629718	-393.650985864
-66.8999483405	-393.10935989
-66.8243906313	-392.570175319
-66.7482073142	-392.006332545
-66.665497049	-391.418075711
-66.5857851332	-390.848373561
-66.5063059158	-390.276230005
-66.4159090348	-389.695419459
-66.26084922	-389.143783715
-66.0316202462	-388.628036646
-65.766456825	-388.139267114
-65.517326577	-387.634872584
-65.2599222485	-387.121688989
-64.999855262	-386.604599147
-64.7394335098	-386.083236841
-64.475883704	-385.553085473
-64.2077791516	-385.014999536
-63.9389536194	-384.476669457
-63.6660234755	-383.928817898
-63.3936044992	-383.379867699
-63.1222269366	-382.832870631
-62.8489153213	-382.282455593
-62.5736925427	-381.729965356
-62.2969057386	-381.17649856
-62.017132028	-380.619980003
