-138.226640664	-353.15917607
-139.111921183	-353.774863738
-140.119573405	-354.4961527
-141.109805527	-355.21089069
-142.483847526	-356.197483517
-143.948975201	-357.217877329
-145.344232608	-358.201022619
-146.690100826	-359.132361585
-147.972949963	-360.021650611
-149.279924219	-360.92478503
-151.007610948	-362.103394652
-153.093150311	-363.538753512
-155.040744582	-364.871644155
-156.871519741	-366.088711944
-158.712728689	-367.344919587
-160.440563533	-368.493581094
-161.961628664	-369.514026448
-163.608037786	-370.608231859
-165.475686337	-371.83505498
-167.347404488	-373.057010666
-169.300459706	-373.379103059
-170.982022718	-373.466612087
-172.914008762	-373.600627039
-175.680188206	-373.777992254
-179.298413762	-374.091079556
-183.390273209	-375.760531124
-186.020958551	-379.767793814
-183.683548125	-383.197803832
-179.826754825	-384.182138581
-176.912616302	-382.517625474
-174.043877608	-381.70948679
-171.603247159	-380.709038012
-169.3791161	-379.714561414
-167.040949162	-379.055864448
-165.962372675	-378.973506324
-164.176389336	-377.799058803
-162.431659381	-375.615654161
-160.814390014	-374.544706543
-159.037825415	-373.35506327
-157.24613852	-372.207487873
-155.508771437	-371.101623898
-153.806050582	-370.005417078
-152.037262689	-368.912422317
-150.261727257	-367.825573417
-148.482502591	-366.743666679
-146.379425039	-365.488561275
-143.44035215	-363.690793116
-140.198375346	-361.773832713
-137.121873178	-359.972953482
-136.447664343	-359.588434596
