-84.4329759914	-524.789901881
-84.3779203735	-524.690048365
-84.3165209121	-524.57810989
-84.2482530904	-524.453476096
-84.1734621344	-524.317245634
-84.091762763	-524.16807571
-84.0025083844	-524.004745633
-83.9086191485	-523.83189407
-83.804680093	-523.640365749
-83.6968042693	-523.442245631
-83.5810320203	-523.230331569
-83.4586508117	-523.004989774
-83.3297712638	-522.767807152
-83.1942560507	-522.520370631
-83.0489103631	-522.255722195
-82.9002382584	-521.9847261
-82.7452928853	-521.702255398
-82.5825655287	-521.406112817
-82.4153482753	-521.101913599
-82.241943581	-520.78575149
-82.0623133024	-520.457748563
-81.8763410874	-520.11802688
-81.6814806301	-519.761459498
-81.4832041091	-519.399398954
-81.2798082667	-519.028183133
-81.0716230708	-518.647445827
-80.8538839648	-518.249984889
-80.6324121777	-517.844223171
-80.4085161517	-517.436264186
-80.1786901781	-517.018173365
-79.9419557895	-516.587631374
-79.7006094283	-516.148178248
-79.4535848936	-515.697738793
-79.2044737178	-515.243393093
-78.9523622836	-514.783310086
-78.6945421518	-514.31333938
-78.4336073231	-513.838607934
-78.1656496369	-513.350326689
-77.8967172934	-512.85984817
-77.6222612703	-512.359115747
-77.3470632862	-511.856918484
-77.062259896	-511.33726516
-76.7805979085	-510.822738794
-76.4960806199	-510.302353053
-76.2093641588	-509.777084499
-75.9225504226	-509.25169387
-75.6321499172	-508.720077665
-75.3410780255	-508.187729028
-75.045838578	-507.647812039
-74.7476990048	-507.103012232
-74.4517633733	-506.562606957
-74.1526682208	-506.015854031
-73.8560345002	-505.473861842
-73.557445748	-504.928695828
-73.2556812598	-504.377914578
-72.9553234412	-503.828109889
-72.6578008947	-503.282577658
-72.3585941635	-502.733627466
-72.0275232636	-502.126938012
-71.7274143531	-501.577377467
-71.4243547744	-501.022812038
-71.1245291057	-500.474960475
-70.8245651545	-499.926742703
-70.5227081619	-499.374618675
-70.2229683236	-498.826156761
-69.9220812151	-498.275131374
-69.622382385	-497.72630325
-69.3247730554	-497.181991726
-69.0248243631	-496.633407738
-68.7214481647	-496.079086452
-68.4221212694	-495.532211451
-68.121017679	-494.980819849
-67.8228533108	-494.434188992
-67.5183846778	-493.877426297
-67.2185189551	-493.330917502
-66.9171287849	-492.780502469
-66.616768582	-492.230697783
-66.3182999913	-491.684555202
-66.0202534018	-491.139389184
-65.7227141699	-490.595443875
-65.4250519108	-490.05125442
-65.1236297913	-489.500473168
-64.823315842	-488.951522972
-64.5215494455	-488.400131376
-64.2233660051	-487.854721215
-63.9250547708	-487.308944851
-63.6241438217	-486.758407741
-63.3249828644	-486.21141067
-63.0253193197	-485.663192894
-62.7257807076	-485.114608914
-62.4267704312	-484.567489772
-62.1281425789	-484.02110305
-61.8275654153	-483.471664576
-61.5303795158	-482.927963403
-61.2315666499	-482.381088403
-60.9347936928	-481.837387233
-60.6358606654	-481.28977981
-60.3356296842	-480.739975126
-60.0349457102	-480.190048366
-59.7340195015	-479.639633329
-59.4335033734	-479.089950707
-59.1333257984	-478.540756372
-58.8326008165	-477.991073758
-58.535537941	-477.448227077
-58.2366411516	-476.901962427
-57.9351179447	-476.351059107
-57.6364395435	-475.805404809
-57.3391697229	-475.26231399
-57.0316164341	-474.698593289
-56.7328188248	-474.149887235
-56.432592613	-473.598861842
-56.1327555015	-473.050644065
-55.8308565446	-472.50071731
-55.5320551225	-471.956039578
-55.2325308156	-471.409774929
-54.930078729	-470.857895045
-54.6312792136	-470.311630398
-54.3344442666	-469.768295436
-54.0360224081	-469.222641137
-53.7361357036	-468.675399929
-53.4384100258	-468.132553247
-53.13815902	-467.585434106
-52.8383981996	-467.038314969
-52.5391542744	-466.491073755
-52.2397425001	-465.943466334
-51.9427072848	-465.398666533
-51.6441957791	-464.850692896
-51.3439562161	-464.302475123
-51.0411913219	-463.752182157
-50.7401430423	-463.202255397
-50.4429628679	-462.655258328
-50.1444246608	-462.104965356
-49.8474581079	-461.560531763
-49.5443231901	-461.006454614
-49.2454073277	-460.459091334
-48.9451143573	-459.909164578
-48.6467192004	-459.362777857
-48.3475839926	-458.815658716
-48.0499155343	-458.270614771
-47.7517263725	-457.72435012
-47.4510156949	-457.173568873
-47.1504709556	-456.624008324
-46.848350747	-456.071762234
-46.5512735681	-455.528671412
-46.2511637038	-454.979599147
-45.9521105111	-454.432235866
-45.6522562347	-453.883163599
-45.3551065754	-453.339584497
-45.0562441174	-452.79307571
-44.7556593245	-452.242904812
-44.4565317463	-451.696396021
-44.1583177885	-451.152694849
-43.8570921239	-450.603134303
-43.5563471158	-450.053573755
-43.2562601384	-449.505233913
-42.952924951	-448.952255397
-42.6057855922	-448.315780789
-42.3052999811	-447.76255813
-41.9920294124	-447.187729029
-41.6947710347	-446.643783719
-41.3953325582	-446.094833522
-41.098819955	-445.550644069
-40.8018686603	-445.006454612
-40.5022890392	-444.457870631
-40.2052843407	-443.913559108
-39.9064752874	-443.366439965
-39.6028978659	-442.810775904
-39.304157478	-442.264145046
-39.0049097357	-441.71665969
-38.7066690749	-441.170639185
-38.4066164311	-440.622055201
-38.1089098267	-440.077987818
-37.8091165844	-439.530380399
-37.5063135459	-438.977035672
-37.2064630821	-438.429184111
-36.9117700889	-437.885727078
-36.6460535357	-437.331771998
-36.3719522776	-436.780746609
-36.0991213152	-436.230453641
-35.82668708	-435.67918411
-35.5692026457	-435.118026879
-35.3666117021	-434.538803246
-35.1560709313	-433.97593704
-34.9448282538	-433.408920435
-34.7337915744	-432.840805201
-34.5216181096	-432.269149929
