-237.213474725	246.792153041
-236.698618552	247.343527293
-236.143960454	247.942930558
-235.552441055	248.578435446
-234.911997602	249.296974717
-234.249605312	250.021244302
-233.512090742	250.838731039
-232.721544488	251.695423532
-231.863419396	252.650899593
-230.887858373	253.740175215
-229.860092342	254.785049587
-228.868788943	255.724903319
-227.822984957	256.665272192
-226.716455971	257.675343882
-225.592872142	258.70968616
-224.430925713	259.792251796
-223.348029479	260.847981642
-222.336539325	261.836777641
-221.292425743	262.8816227
-220.117528331	264.040371348
-218.858845452	265.030897275
-217.56591703	265.591807425
-216.195552257	265.942069838
-214.560764682	266.215640091
-212.844632124	267.000257156
-211.260493217	268.149743876
-209.964348153	269.403507061
-208.831936808	270.539560055
-207.805355576	271.611869825
-206.643054476	272.854923975
-205.516929918	274.057332639
-204.518914813	275.172252852
-203.585531413	276.137916687
-202.797745505	277.028653872
-202.100781818	277.74303818
-201.506522853	278.397414477
-200.983443932	278.940027644
-200.476037263	279.471261142
-199.914766556	280.024778544
-199.240083911	280.671064187
-198.519928267	281.351695476
-197.658820206	282.15824981
-196.811505066	282.948927815
-196.112997548	283.545423925
-195.535855206	284.031530227
-194.986672267	284.469488285
-194.107216354	285.223417135
-193.312721465	285.88622628
-192.657210859	286.450535435
-192.058967285	286.996843119
-191.259440382	287.731327186
-190.272894038	288.637770523
-189.357526106	289.483050295
-188.382403593	290.427312037
-187.448131999	291.474745343
-186.757883171	292.899930854
-186.41317451	294.214635105
-186.285345579	295.437266242
-186.448439199	296.57261673
-186.709322569	297.759675805
-187.112992344	298.961283954
-187.647966399	300.151295234
-188.341790008	301.372603031
-189.256382678	302.384298238
-190.1883888	303.420138672
-191.141350023	304.470328742
-192.177652414	305.56598448
-193.196207522	306.600841549
-194.190870155	307.438770774
-195.098317692	308.190290215
-196.0881517	309.035295224
-197.048599042	309.928691777
-197.919034562	310.829805045
-198.808568582	311.790181634
-199.780052516	312.81217019
-200.728776934	313.829569522
-201.646008067	314.801082853
-202.526020767	315.742368034
-203.419315439	316.698144978
-204.41377595	317.727295795
-205.553000624	318.896997611
-206.685019707	320.004817587
-207.732071872	321.044460956
-208.708235634	321.993120749
-209.635043369	322.888760864
-210.517598334	323.73847508
-211.607491849	324.799972707
-212.801813422	325.803358811
-214.071511143	326.683117962
-215.538635509	327.242472386
-216.816698592	327.585079767
-217.874855371	327.705858808
-218.962117536	327.808852588
-220.194045767	327.839280506
-221.103390331	327.708574947
-222.113811509	327.373124325
-223.558827289	326.724555745
-224.883453828	325.916537568
-225.857367491	325.22553153
-226.996916133	324.364211847
-228.253545695	323.32914229
-229.266056076	322.312805527
-230.148769896	321.449851776
-230.800114871	320.781791567
-231.25634298	320.313466815
-231.684151504	319.860338927
-232.339671937	319.184190469
-233.081857606	318.426918707
-233.692112284	317.79426674
-234.141348784	317.325738137
